,title,watch_date,intro,url,rating
66,"致命女人 第二季 / Why Women Kill Season 2
                             / 女人为何杀人 / 女人杀人为哪般",2021-10-12,2021-06-03(美国) / 艾莉森·托尔曼 / 拉娜·帕瑞娅 / B·K·加农 / 尼克·弗罗斯特 / 乔丹·克里斯蒂 / 马修·达达里奥 / 维罗尼卡·法尔孔 / 丹尼尔·扎卡帕 / 艾琳·加林多 / 维吉尼亚·威廉姆斯 / 朗迪·里德 / 雷切尔·贝·琼斯 / 辛西娅·魁尔斯 / 凯莉·奥马利 / 戴金·马修斯 / 美国 / 大卫·沃伦 / 詹妮弗·盖辛格 / 伊娃·朗格利亚 / 拉里·肖 / 乔安娜·科恩斯 / 梅勒妮·梅隆 / 致命女人 / 50分钟 / 致命女人 / 剧情 / 喜剧 / 犯罪 / 马克·切利 Marc Cherry / 乔·基南 Joe Keenan / 乔舒亚·迈克尔·斯坦 Joshua Michael Stern / 汉娜·施耐德 Hannah Schneider / 玛丽·伊丽莎白·汉密尔顿 Mary Elizabeth Hamilton / 斯泰西·哈曼 Stacey Harman / 柯蒂斯·凯尔 Curtis Kheel / 奥斯汀·古兹曼 Austin Guzman / 英语,https://movie.douban.com/subject/34859070/,4
67,"海岸村恰恰恰 / 갯마을 차차차
                             / 洪班长 / 海村恰恰恰",2021-10-12,2021-08-28(韩国) / 申敏儿 / 金宣虎 / 李相二 / 金英玉 / 赵汉哲 / 孔敏晶 / 李凤莲 / 印乔镇 / 车清华 / 姜亨硕 / 李容怡 / 申仙爱 / 尹硕贤 / 金周妍 / 洪智熙 / 金成范 / 徐尚沅 / 禹美华 / 朴艺荣 / 李世亨 / 金敏瑞 / 奇恩侑 / 高度妍 / 边胜泰 / 金贤佑 / 吴艺珠 / 金智贤 / 吴义植 / 李姃垠 / 裴海善 / 洪仁雅 / 文成贤 / 沈珍华 / 韩国 / 柳济元 / 75分钟 / 海岸村恰恰恰 / 剧情 / 爱情 / 申夏恩 Ha-eun Sin / 韩语,https://movie.douban.com/subject/35296153/,4
68,"致命感应 / Malignant
                             / 恶煞(港) / 疾厄(台)",2021-10-12,2021-09-01(法国) / 2021-09-10(美国) / 安娜贝拉·沃丽丝 / 麦蒂·哈森 / 吴宇卫 / 米歇尔·沃特 / 麦肯娜·格瑞丝 / 珍·路易莎·凯利 / 苏珊娜·汤姆森 / 杰克·阿贝尔 / 杰奎琳·麦根斯 / 克里斯蒂安·克莱门松 / 梅塞德斯·科隆 / 英格丽•温 / 乔恩·李·布罗迪 / 保拉·马绍尔 / 佐伊·贝尔 / 娜塔莉·萨福兰 / 迈克·门德兹 / 雷·蔡斯 / 帕翠西娅·维拉奎兹 / 麦迪逊·沃尔夫 / 安迪·比恩 / 帕特里克·考克斯 / 蕾妮·戴蒙德 / 玛丽娜·马泽帕 / 基诺·蒙特斯诺斯 / 阿米尔·阿布莱拉 / 肖特·丽奈特·约翰逊 / 杰苏斯·特鲁希略 / 鲁本·普拉 / 丹·拉莫斯 / 丽莎·卡塔拉 / 美国 / 中国大陆 / 温子仁 / 112分钟 / 108分钟(中国网络) / 致命感应 / 悬疑 / 恐怖 / 阿克拉·库珀 Akela Cooper / 温子仁 James Wan / 英格丽·比苏 Ingrid Bisu / 英语,https://movie.douban.com/subject/25909236/,3
69,"窗里的女人 / The Woman in the Window
                             / 窥密(港) / 窥探(台)",2021-10-10,2021-05-14(美国网络) / 艾米·亚当斯 / 加里·奥德曼 / 安东尼·麦凯 / 朱丽安·摩尔 / 詹妮弗·杰森·李 / 怀亚特·拉塞尔 / 弗莱德·赫钦格 / 布莱恩·泰里·亨利 / 珍妮·塞拉尔斯 / 莉莎·科伦-扎亚斯 / 安娜‧卡梅隆 / 本杰明·杰伊·戴维斯 / 阿曼达·拉比诺维茨 / 崔西·莱茨 / 马塞拉·伦茨·波普 / 黛安·德恩 / 美国 / 乔·赖特 / 101分钟 / 窗里的女人 / 剧情 / 犯罪 / 悬疑 / 惊悚 / 丹·马勒里 Dan Mallory / 崔西·莱茨 Tracy Letts / 英语,https://movie.douban.com/subject/30180126/,3
70,"罪人 / The Guilty
                             / 罪人美国版 / 接线追缉(港/台)",2021-10-03,2021-09-11(多伦多电影节) / 2021-10-01(美国网络) / 杰克·吉伦哈尔 / 伊桑·霍克 / 丽莉·吉欧 / 彼得·萨斯加德 / 保罗·达诺 / 克里斯蒂娜·怀道尔 / 伊莱·格里 / 达明·乔伊·伦道夫 / 大卫·卡斯塔尼达 / 阿德里安·马丁斯 / 贝基·吴 / 博·纳普 / 艾迪·帕特森 / 吉莲·珍塞尔 / T.J.若托罗 / 比尔·伯尔 / 迪伦·兰恩 / 玛琳娜·福特 / 维维恩·莱拉·布莱尔 / 拜伦·鲍尔斯 / 美国 / 安东尼·福奎阿 / 90分钟 / 罪人 / 剧情 / 犯罪 / 惊悚 / 尼克·皮佐拉托 Nic Pizzolatto / 古斯塔夫·莫勒 Gustav Möller / 埃米尔·尼加德·阿尔伯森 Emil Nygaard Albertsen / 英语,https://movie.douban.com/subject/30400539/,4
71,"不眠 第一季 / Vigil Season 1
                             / 不眠 / 守夜号",2021-09-24,2021-08-29(英国) / 苏兰·琼斯 / 肖恩·埃文斯 / 露丝·莱斯利 / 亚当·詹姆斯 / 卡尔·马卡宁奇 / 康纳·斯温德尔 / 马丁·康普斯顿 / 汤姆·吉尔 / 奥拉·拉塞尔 / 吉姆·斯图格恩 / 洛恩·麦克菲登 / 露易丝·奇米巴 / 丹尼尔·波特曼 / 佩特逊·约瑟夫 / 安佳丽·莫辛德拉 / 斯蒂芬·迪兰 / 加里·刘易斯 / 劳伦·莱尔 / 洛丽塔·查卡巴蒂 / 波比·瑞恩斯伯里 / 克里斯蒂安·奥尔特加 / 帕斯·萨克勒 / 李丹 / 斯特芬·马克尔 / 奥利弗·兰斯利 / 泰蕾兹·布拉德利 / 托伦·弗格森 / 莱恩·哥顿 / Anita Vettesse / 英国 / 詹姆斯·斯特朗 / 伊莎贝尔·西博 / 不眠 / 60分钟 / 不眠 / 剧情 / 犯罪 / 惊悚 / 汤姆·艾吉 Tom Edge / 钱德尼·拉哈尼 / 埃德·麦克唐纳 / 乔治·阿扎-塞林格 / 英语,https://movie.douban.com/subject/34953711/,4
72,"老去 / Old
                             / 诡老(台) / 归老(豆友译名)",2021-09-21,2021-07-21(法国) / 2021-07-23(美国) / 盖尔·加西亚·贝纳尔 / 薇姬·克里普斯 / 卢夫斯·塞维尔 / 亚历克斯·沃尔夫 / 托马辛·麦肯齐 / 阿比·丽 / 妮基·阿姆卡-伯德 / 梁振邦 / 伊莱扎·斯坎伦 / 亚伦·皮埃尔 / 艾伯丝·戴维兹 / 埃蒙·埃利奥特 / 亚历克莎·斯温顿 / 古斯塔夫·汉马斯顿 / 凯思琳·查尔方特 / 弗朗西斯卡·伊斯特伍德 / M·奈特·沙马兰 / 马修·希尔 / 杰弗里·霍尔斯曼 / 玛格·达·席尔瓦 / 亚历杭德拉·乌斯切 / 美国 / M·奈特·沙马兰 / 108分钟 / 老去 / 剧情 / 悬疑 / 惊悚 / 恐怖 / M·奈特·沙马兰 M. Night Shyamalan / 皮埃尔·莱维 Pierre Levy / Frederik Peeters / 英语,https://movie.douban.com/subject/35017064/,3
73,"鱿鱼游戏 第一季 / 오징어 게임
                             / 第六轮 / Squid Game",2021-09-21,2021-09-17(韩国) / 李政宰 / 朴海秀 / 魏嘏隽 / 孔刘 / 李秉宪 / 吴永洙 / 郑浩妍 / 许成泰 / 金周灵 / 李瑜美 / 阿努帕姆·特里帕蒂 / 金英玉 / 金范来 / 李书焕 / 金英善 / 朴惠珍 / 姜末琴 / 杰弗里·朱利亚诺 / 约翰 D.迈克斯 / 丹尼尔·C·肯尼迪 / 李政俊 / 许栋元 / 林基雄 / 斯蒂芬妮·小村 / 刘成柱 / 洪佑镇 / 朴智勋 / 韩国 / 黄东赫 / 鱿鱼游戏 / 60分钟 / 鱿鱼游戏 第一季 / 悬疑 / 惊悚 / 黄东赫 Dong-hyuk Hwang / 韩语 / 英语 / 乌尔都语 / 汉语普通话,https://movie.douban.com/subject/34812928/,4
74,"偷窥者 / The Voyeurs
                             / 偷窥成魔",2021-09-17,2021-09-10(美国网络) / 西德妮·斯威尼 / 贾斯蒂斯·史密斯 / 本·哈迪 / 刘承羽 / 凯特·亚历山大 / 美国 / 迈克尔·莫汉 / 116分钟 / 偷窥者 / 惊悚 / 迈克尔·莫汉 Michael Mohan / 英语,https://movie.douban.com/subject/34981939/,4
75,"致命点击 / Clickbait
                             / 标题党 / 点击诱饵",2021-09-16,2021-08-25(美国) / 佐伊·卡赞 / 贝蒂·加布里埃尔 / 菲尼克斯·拉伊 / 艾德里安·格尼尔 / 卡梅隆·恩格斯 / 杰琳·弗莱彻 / 伊恩 麦杜思 / 伊丽莎白·亚历山大 / 亚伯拉罕·林 / 贝卡·利什 / 杰西卡·科林斯 / 斯蒂夫·莫察基斯 / Kate Lister / 瑞妮·林 / 丹尼尔·亨绍尔 / 沃利·邓恩 / 托德·列维 / 杰米·提莫尼 / 黛博拉·劳伦斯 / 苏·希尔 / 乔丹·杜力乌 / 迈克尔·M·福斯特 / 詹姆斯·D·韦斯顿二世 / 吉莉安·阮 / 泰勒·弗格森 / 澳大利亚 / 美国 / 布拉德·安德森 / 艾玛·弗里曼 / 本·扬 / 切瑞·诺兰 / 标题党 / 50分钟 / 致命点击 / 剧情 / 犯罪 / 悬疑 / 惊悚 / 托尼·艾尔斯 Tony Ayres / 克里斯蒂安·怀特 Christian White / 皮特·麦克蒂赫 Pete McTighe / 梅丽莎·斯克里夫纳·勒沃 / 布拉德福德·温特斯 Bradford Winters / 英语,https://movie.douban.com/subject/34805719/,4
76,"厄运假期 / Beckett
                             / 凶险假期(港) / 贝克特",2021-09-06,2021-08-13(美国网络) / 约翰·大卫·华盛顿 / 艾丽西亚·维坎德 / 波伊德·霍布鲁克 / 薇姬·克里普斯 / 约戈斯·皮尔帕索珀罗斯 / 帕诺斯·科罗尼斯 / 玛丽亚·沃提 / 意大利 / 巴西 / 希腊 / 美国 / 费迪南多·西托·菲洛马里诺 / 109分钟 / 厄运假期 / 动作 / 犯罪 / 惊悚 / 费迪南多·西托·菲洛马里诺 Ferdinando Cito Filomarino / Kevin A. Rice / 英语,https://movie.douban.com/subject/33423672/,4
77,"失控玩家 / Free Guy
                             / 分身人 / 爆机自由仁(港)",2021-09-06,2021-08-10(洛迦诺电影节) / 2021-08-13(美国) / 2021-08-27(中国大陆) / 瑞安·雷诺兹 / 朱迪·科默 / 乔·基瑞 / 里尔·莱尔·哈瓦瑞 / 塔伊加·维迪提 / 乌特卡什·安邦德卡尔 / 查宁·塔图姆 / 休·杰克曼 / 道恩·强森 / 克里斯·埃文斯 / 约翰·卡拉辛斯基 / 蒂娜·菲 / 卡米尔·科斯塔克 / 布丽特妮·欧德福特 / 肯尼斯·以色列 / 亚历克斯·崔贝克 / 劳拉·斯宾塞 / 马修·卡德罗普 / 迈克尔·陶 / 野村祐人 / Raj Jawa / 何塞·冈斯·阿尔维斯 / 欧文·伯克 / 加布里埃尔·洛莱斯 / 雷吉纳·托芬 / 珍妮尔·费格利 / 泰特·弗莱彻 / 香农·哈特曼 / 金伯利·豪威 / 亚伦·W·里德 / 阿纳斯塔西亚·齐卡那瓦 / 大卫·莫威克 / 阿德里安·M·蒙波因特 / 多梅尼克·阿尔迪诺 / 美国 / 加拿大 / 肖恩·利维 / 115分钟 / 失控玩家 / 喜剧 / 动作 / 科幻 / 马特·利伯曼 Matt Lieberman / 扎克·佩恩 Zak Penn / 英语,https://movie.douban.com/subject/30337388/,3
78,"文森佐 / 빈센조
                             / 黑道律师文森佐 / 漩涡",2021-08-29,2021-02-20(韩国) / 宋仲基 / 全余赟 / 玉泽演 / 刘在明 / 郭东延 / 金汝珍 / 赵汉哲 / 徐艺华 / 杨景元 / 崔德门 / 尹炳熙 / 金允慧 / 李杭娜 / 金英熊 / 尹福仁 / 崔英俊 / 金圣喆 / 全国香 / 车顺裴 / 李澾 / 任哲秀 / 姜彩民 / 权胜宇 / 杨承元 / 利禹镇 / 金炯默 / 金瑟镇 / 郑智允 / 尹敬浩 / 姜义植 / 高尚镐 / 金施宇 / 罗哲 / 金泰勋 / 刘永福 / 李惠静 / 吴承灿 / 权泰元 / 徐进元 / 洪瑞俊 / 安昌焕 / 李东国 / 金王根 / 丹尼尔·乔伊·奥尔布赖特 / 黄灿盛 / 安德烈亚斯·弗龙克 / 郑顺元 / 陈善圭 / 全镇吾 / 郑英珠 / 李熙俊 / 尼查坤·抔勒威查固 / 郑旭珍 / 全镇基 / 李钟允 / 李璟荣 / 文成贤 / 金恩锡 / 林成宰 / 申秀贤 / 金雨珍 / 保罗·巴特尔 / 韩国 / 金希元 / 80分钟 / 文森佐 / 剧情 / 喜剧 / 动作 / 爱情 / 朴才范 Jae-bum Park / 韩语,https://movie.douban.com/subject/35131278/,5
79,"秘密森林2 / 비밀의숲2
                             / 秘密森林 第二季 / Stranger2",2021-07-29,2020-08-15(韩国) / 曹承佑 / 裴斗娜 / 李浚赫 / 尹世雅 / 崔武成 / 全慧珍 / 朴成根 / 金英在 / 朴知妍 / 李海荣 / 郑成日 / 全裴修 / 崔载雄 / 宋智浩 / 太仁镐 / 徐进元 / 姜智久 / 罗哲 / 任哲秀 / 吕运福 / 陈昭妍 / 柳成禄 / 千贞河 / 朴成日 / 刘在明 / 李奎炯 / 金范洙 / Won-cheol Kwon / 金东辉 / 朴正表 / 刘仁秀 / 金贵先 / 崔嬉序 / 李彩京 / 吴庆柱 / 韩国 / program.tving.com/tvn/stranger2/0 / 朴铉锡 / 秘密森林 / 60分钟 / 秘密森林2 / 剧情 / 犯罪 / 悬疑 / 李秀妍 Soo-yeon Lee / 韩语,https://movie.douban.com/subject/34815544/,4
80,"机智医生生活 第二季 / 슬기로운 의사생활 시즌2
                             / 机智的医生生活第二季 / Wise Doctor Life 2",2021-07-29,2021-06-17(韩国) / 曹政奭 / 柳演锡 / 郑敬淏 / 金大明 / 田美都 / 河允庆 / 赵仁 / 金赫拉 / 尹相贞 / 金圭白 / 金秀京 / 洪佑镇 / 李春声 / 崔英俊 / 全光镇 / 柳延锡 / 奇昭侑 / 安泰琳 / 金江珉 / 金范洙 / 朴知妍 / 李奎炯 / 申贤彬 / 安恩真 / 延诗宇 / 刘在明 / 丁文晟 / 金知星 / 韩国 / 申元浩 / 90分钟 / 机智医生生活 第二季 / 剧情 / 李祐汀 Woo-Jeong Lee / 韩语,https://movie.douban.com/subject/35049544/,5
81,"王国：北方的阿信 / 킹덤：아신전
                             / 王国：阿信传 / 尸战朝鲜：雅信传(港/台)",2021-07-26,2021-07-23(韩国) / 全智贤 / 朴炳垠 / 金诗雅 / 金雷夏 / 具教焕 / Won-cheol Kwon / 朴承贤 / 韩国 / 金成勋 / 94分钟 / 王国：北方的阿信 / 剧情 / 恐怖 / 古装 / 金银姬 Eun-hee Kim / 韩语,https://movie.douban.com/subject/35151297/,4
82,"故地之灵 / Иччи
                             / Ich-chi",2021-06-15,2020-09-09(里斯本国际恐怖电影节) / 2021-05-27(俄罗斯) / 俄罗斯 / 科斯塔斯·马尔桑 / 87分钟 / 故地之灵 / 恐怖 / Oleg Bogatov / Konstantin Danilov / Pavel Poluichik / Artem Zolotarev / 俄语,https://movie.douban.com/subject/35447842/,3
83,"解救吾先生
                             / 最强对手 / Saving Mr. Wu",2021-06-14,2015-09-26(丝绸之路电影节) / 2015-09-30(中国大陆) / 刘德华 / 刘烨 / 王千源 / 吴若甫 / 林雪 / 赵小锐 / 李梦 / 蔡鹭 / 陆彭 / 余皑磊 / 郭洺宇 / 钟艺 / 巩承琪 / 刘然 / 陈九涵 / 刘頔 / 金彧亮 / 那威 / 马思纯 / 王铮 / 桑平 / 中国大陆 / 丁晟 / 106分钟 / 剧情 / 犯罪 / 丁晟 Sheng Ding / 汉语普通话,https://movie.douban.com/subject/25798448/,4
84,"战时无旁 / Des Hommes
                             / Home Front",2021-06-14,2020-08-31(昂古莱姆法语电影节) / 2021-06-02(法国) / 热拉尔·德帕迪约 / 凯瑟琳·弗洛 / 让-皮埃尔·达鲁森 / 约恩·齐默 / 法国 / 卢卡斯·贝尔沃克斯 / 101分钟 / 战时无旁 / 剧情 / 历史 / 约西姆·拉弗塞 Joachim Lafosse / Laurent Mauvignier / 法语,https://movie.douban.com/subject/30428136/,3
85,当农场燃烧时 / When A Farm Goes Aflame,2021-06-12,2021-03(柏林电影节) / 德国 / 杰德·汤姆·阿金莱米奴 / 111分钟 / 当农场燃烧时 / 纪录片 / Jide Tom Akinleminu / 丹麦语 / 英语 / 约鲁巴语,https://movie.douban.com/subject/35342543/,4
86,"前程似锦的女孩 / Promising Young Woman
                             / 超犀女王(港) / 花漾女子(台)",2021-06-11,2020-01-25(圣丹斯电影节) / 2020-12-25(美国) / 凯瑞·穆里根 / 博·伯翰 / 爱丽森·布里 / 拉弗恩·考克斯 / 克兰西·布朗 / 詹妮佛·库里奇 / 克里斯托夫·梅兹-普莱瑟 / 莫莉·香侬 / 斯利姆·克什里 / 山姆·理查森 / 斯蒂夫·蒙罗埃 / 亚当·布罗迪 / 康妮·布里登 / 阿尔弗雷德·莫里纳 / 马克思·格林菲尔德 / 克里斯·劳威尔 / 詹妮尔·麦基 / 雷·尼科尔森 / 斯嘉丽·斯宾塞 / 艾莉·哈特 / 弗朗西斯卡·埃斯特韦斯 / 蒂莫西 E.古德温 / 安吉拉·周 / 布莱恩·利利斯 / 加布里埃尔欧利华 / 洛伦保罗 / 戴维·瑞德 / 比比·博克斯 / 埃默拉尔德·芬内尔 / 英国 / 美国 / 埃默拉尔德·芬内尔 / 113分钟 / 前程似锦的女孩 / 剧情 / 犯罪 / 惊悚 / 埃默拉尔德·芬内尔 Emerald Fennell / 英语,https://movie.douban.com/subject/30450313/,4
87,"东城梦魇 / Mare of Easttown
                             / 东镇梦魇 / 东城的梅尔",2021-06-06,2021-04-18(美国) / 凯特·温丝莱特 / 埃文·彼得斯 / 朱丽安妮·尼科尔森 / 珍·斯马特 / 安格瑞·赖斯 / 盖·皮尔斯 / 杰克·马赫恩 / 索茜·贝肯 / 麦肯齐·兰辛 / 卡莉·史派妮 / 约翰·道格拉斯·汤普森 / 卡梅隆·曼 / 乔·蒂皮特 / 伊兹·金 / 贾斯汀·赫特·邓克利 / 大卫·丹曼 / 尼尔·哈夫 / 詹姆斯·麦卡德尔 / 露比·克鲁兹 / 科迪·科斯特罗 / 伊内徳·格兰汉姆 / 帕特里克·麦克戴德 / 德鲁·谢伊德 / 马德琳·温斯坦 / 帕特里夏A.默克 / 黛比·坎贝尔 / 内德·艾森伯格 / 黛博拉赫德瓦尔 / 萨沙·弗若洛娃 / 菲利斯·萨莫维尔 / 伊萨·戴维斯 / 布莱恩·加拉格尔 / 柴纳萨·奥格布阿古 / 卡西·蒙德亨克 / 帕特里克·默尼 / 罗比·坦恩 / 凯·麦基南 / 埃里克·米勒 / 布鲁克·斯泰茜·米尔斯 / 瓦妮塔·卡拉 / 安东尼·诺曼 / 美国 / 克雷格·卓贝 / 东城的梅尔 / 60分钟 / 东城梦魇 / 剧情 / 犯罪 / 悬疑 / 布拉德·英格尔斯比 Brad Ingelsby / 英语,https://movie.douban.com/subject/30441731/,5
88,"寂静之地2 / A Quiet Place: Part II
                             / 无声绝境II(港) / 噤界II(台)",2021-06-05,2021-05-28(中国大陆/美国) / 艾米莉·布朗特 / 基里安·墨菲 / 米利森特·西蒙兹 / 诺亚·尤佩 / 约翰·卡拉辛斯基 / 杰曼·翰苏 / 奥基里特·奥诺多瓦 / 斯科特·麦克纳里 / 扎卡里·戈林格 / 布莱克·德隆 / 加里·桑当 / 阿什利·戴克 / 韦恩·杜瓦尔 / 克兹托夫·克里斯·马杜拉 / 芭芭拉·辛格 / 迪安·伍德沃德 / 塞拉斯·佩雷拉-奥尔森 / 大卫·伦迪 / 乔·卡佩利 / 丽兹·卡梅隆 / 卡德罗莎·奥娜·卡罗尔 / 罗伯特·A·科尔迪科特 / 迈克尔·艾伦·科莱特 / 查德·科尔比 / 艾丽丝·索菲·马尔尤科娃 / 克丽斯塔莉丝·博尼拉 / 美国 / 约翰·卡拉辛斯基 / 97分钟 / 寂静之地2 / 科幻 / 惊悚 / 恐怖 / 约翰·卡拉辛斯基 John Krasinski / 斯科特·贝克 Scott Beck / 布莱恩·伍兹 Bryan Woods / 英语,https://movie.douban.com/subject/30206311/,3
89,"老友记重聚特辑 / Friends: The Reunion
                             / 六人行：当我们又在一起(台) / Friends Reunion Special",2021-05-28,2021-05-27(美国网络) / 詹妮弗·安妮斯顿 / 柯特妮·考克斯 / 马修·派瑞 / 大卫·休默 / 丽莎·库卓 / 马特·勒布朗 / 瑞茜·威瑟斯彭 / Lady Gaga / 大卫·贝克汉姆 / 贾斯汀·比伯 / 詹姆斯·柯登 / 辛迪·克劳馥 / 卡拉·迪瓦伊 / 埃利奥特·古尔德 / 基特·哈灵顿 / 拉里·哈金 / 敏迪·卡灵 / 托马斯·列农 / 克里斯蒂娜·皮克勒斯 / 汤姆·塞立克 / 詹姆斯·迈克尔·泰勒 / 玛姬·惠勒 / 马拉拉·尤萨夫扎伊 / 金南俊 / 凯文·布莱特 / 玛尔塔·考夫曼 / 大卫·克拉尼 / 金硕珍 / 郑号锡 / 朴智旻 / 金泰亨 / 田柾国 / 闵玧其 / 美国 / 本·温斯顿 / 老友记重聚特辑 / 104分钟 / 98分钟(删减版) / 老友记重聚特辑 / 喜剧 / 爱情 / 大卫·克拉尼 David Crane / 玛尔塔·考夫曼 Marta Kauffman / 英语,https://movie.douban.com/subject/34908189/,5
